Name,Price,Author,Date,Publisher,Comment,sales
自动指纹识别系统关键技术,25.2,刘宁,7/1/2016,吉林大学出版社,126,95467
基于混沌蚂蚁的群集协同求解算法及应用,17.2,葛方振,1/1/2014,中国科学技术大学出版社,29,74989
仿生人工智能,75.2,达里奥·弗罗来若,3/1/2017,国防工业出版社,98,36369
数据采集与处理技术（第3版）下册,17.9,马明建,7/1/2012,西安交通大学出版社,104,74029
自动生产线组装、调试与程序设计(张春芝),46,张春芝,9/1/2011,化学工业出版社,198,27135
IEEE802.15.4系统无线传感器,37.9,Chiara,6/1/2012,科学出版社,20,69784
绿色技术创新效率的实证与仿真研究,56.2,王志平,3/1/2015,社会科学文献出版社,8,18709
广义人工智能,34.3,涂序彦,8/1/2012,国防工业出版社,13,17316
过程控制仪表(张红翠),11,张红翠,9/1/2008,化学工业出版社,21,40224
工业机器人入门实用教程（汇川机器人）,26.2,张明文,3/1/2020,哈尔滨工业大学出版社,0,26414
传感器实战全攻略 ,68.3,Tero,6/1/2016,人民邮电出版社,869,74002
用MATLAB玩转机器人 ,26.2,戴凤智,3/1/2017,化学工业出版社,358,85761
神经网络与机器人科研项目申请与实践,27.4,张雨浓,1/1/2012,电子工业出版社,33,27773
机器人控制系统的设计与MATLAB仿真（配光盘）,56.2,刘金琨,9/1/2010,清华大学出版社,835,95227
有用的机器（新标准中小学分级英语读物）（适合小学中、低年级）,2.6,彼得斯,11/1/2002,外语教学与研究出版社,4,24854
基于人工神经网络的机器翻译,19.8,许罗迈,6/1/2007,科学出版社,15,3352
机构性能指标理论与仿真,41.4,郭希娟,10/1/2010,科学出版社,19,29986
智能卡研发技术与工程实践,26.9,求是科技,11/1/2003,人民邮电出版社,1,13194
虚拟设计系统,6.2,王培俊,3/1/2012,西南交通大学出版社,44,67544
未来制造：人工智能与工业互联网驱动的制造范式革命 ,46.9,杨青峰,7/1/2018,电子工业出版社,109,67717
生物医学传感技术 ,60.7,印纽斯基Iniewski,11/1/2014,机械工业出版社,123,53904
图解传感器与仪表应用（第2版）,22.7,李方园,3/1/2013,机械工业出版社,53,62994
显示控制群控制原理,24.8,王苏滨,8/1/2012,国防工业出版社,8,57825
微控制器USB的技术及应用入门,46.9,工业和信息化部人才交流中心,7/1/2018,电子工业出版社,132,87847
预测控制,20,钱积新,11/1/2007,化学工业出版社,223,90224
智能虚拟环境中的人工情感研究,37.8,石琳,10/28/2015,武汉大学出版社,26,93087
模糊控制·神经控制和智能控制论,28.9,李士勇,9/1/1998,哈尔滨工业大学出版社,271,37650
基于约束的关联规则挖掘,10.4,陶再平,3/1/2012,浙江工商大学出版社,92,78898
心智社会：从细胞到人工智能，人类思维的优雅解读 ,68.3,马文,12/10/2016,机械工业出版社,2845,15772
阳光失了玻璃窗 ,34.4,最文艺的人工智能诗人,5/1/2017,北京联合出版有限公司,726,62352
AI传奇 ,40.7,陈宗周,2/1/2018,机械工业出版社,288,74994
高光谱遥感及其应用,24.9,浦瑞良,4/1/2003,高等教育出版社,43,43243
计算机辅助建模技术（影印版）,37.9,Lanka,5/1/2011,科学出版社,7,96478
自然与人工系统中的适应-理论分析及其在生物、控制和人工智能中的应用,22.7,张江,9/1/2008,高等教育出版社,140,2649
人工智能技术简明教程,17.2,廉师友,4/1/2011,人民邮电出版社,11,52702
藏文拼写形式语言及其自动机研究和应用,67.6,尼玛扎西,12/1/2016,科学出版社有限责任公司,7,52747
传感检测技术(代),17.2,王淼,1/1/2009,天津大学出版社,10,17258
过程控制系统,26.2,牛培峰,6/1/2011,电子工业出版社,35,9988
自动控制原理及应用,17.9,何兵,8/1/2008,西南交大,7,41563
可拓策略生成系统,22.1,李立希,,科学出版社,16,68701
多分类器系统 ,392.8,Fabio,12/1/2002,湖南文艺出版社,0,16239
传感器技术－信息化武器装备的神经元,25.3,范茂军,7/1/2008,国防工业出版社,17,63617
控制系统的智能设计,27.7,,3/1/2003,机械工业出版社,0,13894
多粒度语言计算及其在模糊决策中的应用,38.6,蔡玫,3/1/2020,科学出版社,10,51139
无线传感器网络中间件技术,43.5,王汝传,6/1/2011,科学出版社,76,98048
过程控制系统实训,17.2,姜秀英,9/1/2007,化学工业出版社,4,68247
分布式控制技术及其应用,34.5,程武山,8/1/2008,科学出版社,26,39638
综合控制系统(乐建波),8.7,乐建波,7/1/2007,化学工业出版社,7,39176
数据驱动的工业过程故障诊断技术:基于主元分析与偏最小二乘的方法,49,周东华,1/1/2011,科学出版社,89,94377
金融系统鲁棒优化:模型与应用,14.2,高莹,6/1/2008,经济科学出版社,1,66448
知识操作系统与人工智能,63.2,,,北京燕山出版社,0,98219
工业自动化系统与集成开放系统应用集成框架第3部分：基于IEC61158的控制系统的参考描述,90.1,,6/1/2007,中国标准出版社,2,29754
工业自动化系统与集成 ,21.3,,11/1/2010,中国标准出版社,0,14476
控制中心的人类工效学设计 ,22.7,,7/1/2011,凤凰出版社,7,37580
容栅数显标尺,12.6,,3/1/2009,中国标准出版社,0,50715
静力单轴试验机用计算机数据采集系统的评定（GBT22066-2008）,12.6,,10/1/2008,中国标准出版社,0,78566
灰色控制系统第二版,17.4,,,华中科技大学出版社,10,54638
模糊控制装置和系统性能评定方法GBT ,14.4,,10/1/2008,凤凰出版社,2,93724
商品条码 ,11.1,,11/1/2008,凤凰出版社,0,91056
工业自动化系统与集成 ,93.8,,7/1/2011,中国标准出版社,3,2294
中华人民共和国国家标准：人-系统交互工效学 ,22.1,,,凤凰出版社,0,68683
硅压阻式动态压力传感器,16.5,,1/1/2012,中国标准出版社,0,48157
使用视觉显示终端(VDTs)办公的人类工效学要求 ,30.8,,8/1/2009,中国标准出版社,0,71143
组合互感器 ,15.8,,9/1/2007,中国标准出版社,0,27365
工业自动化系统与集成 ,28.4,,1/1/2009,凤凰出版社,1,13134
工业自动化系统与集成 ,19,,11/1/2008,北京科文图书业信息技术有限公司,0,2328
无穷维线性系统控制理论,77.4,郭宝珠,1/1/2012,科学出版社,36,39773
模糊控制装置和系统性能评定方法,14.2,,10/1/2008,,0,64200
面向智能体的知识工程,31.6,程显毅,9/1/2008,科学出版社,39,2164
面向智能体的知识工程,31.6,程显毅,9/1/2008,科学出版社,8,48358
智能型检测仪表及控制装置,9.9,,,中国文史出版社,0,59469
遥感影像平面图制作规范（GBT15968-2008）,12.6,,9/1/2008,中国标准出版社,6,39648
互感器试验导则 ,15.8,,1/1/2009,中国标准出版社,0,65901
过程控制系统用模拟信号 ,7.9,,10/1/2008,,0,12527
导电塑料位移传感器原理与制造工艺研究,45.8,愈志根,6/1/2011,电子工业出版社,8,2759
自动化技术入门与应用实例系列书 ,18.7,程周,4/1/2009,中国电力出版社,87,72146
自动控制原理,23.5,巨林仓,8/1/2007,中国电力出版社,0,18663
商品条码 ,12.6,,11/1/2008,中国标准出版社,0,41073
人工智能教程,24.1,张仰森,3/1/2008,高等教育出版社,22,63791
人类工效学 ,14.2,,7/1/2009,中国标准出版社,0,21159
现代控制理论基础,40,周凤岐,10/1/2011,西北工业大学出版社,115,14766
自动线与工业机械手技术(代),13.1,王建明,1/1/2009,天津大学出版社,147,53457
神经信息处理Neural ,932.3,,12/1/2006,,0,18635
DLT575.1-575.12-1999控制中心人机工程设计导则,41.9,中华人民共和国国家经济贸易委员会,8/1/2000,吉林长白山,8,19695
过程辨识技术,16.5,叶建华,7/1/2007,上海大学出版社,21,78870
人-系统交互人类工效学 ,49.6,,7/1/2009,中国标准出版社,3,27379
系统仿真技术及其应用（第16卷）,128.3,陈宗海,8/1/2015,中国科学技术大学出版社,2,47532
工业控制计算机系统 ,16.5,,12/1/2011,中国标准出版社,4,9427
结构信息与通信复杂性：SIROCCO ,464.2,Paola,12/1/2006,崇文书局（原湖北辞书出版社）,0,44761
智能控制论,27.6,涂序彦,10/1/2010,科学出版社,83,33519
次协调逻辑与人工智能,24.8,桂起权,7/1/2002,接力出版社,0,84958
人工智能辞典,24,蔡自兴,5/1/2008,化学工业出版社,5,58412
景象匹配与目标识别技术,28.9,李言俊,8/1/2009,西北工业大学出版社,119,96492
活体指纹图像应用程序接口规范 ,11,,6/1/2010,中国标准出版社,2,72775
工业控制计算机系统 ,14.4,,12/1/2011,中国标准出版社,2,52882
2006年人工智能国际会议论文集：50年成就、未来发展方向和社会影响（英文版）（附光盘一张）,158,钟义信,8/1/2006,北京邮电大学出版社有限公司,0,69732
智能优化的探索-开发权衡理论与方法,39.5,陈杰,6/1/2013,科学出版社,36,30660
工业控制计算机系统 ,16.5,,12/1/2011,中国标准出版社,0,66325
可转移信度模型,31.4,陈国青,10/1/2005,高等教育出版社,1,52330
系统实时仿真开发环境与应用,36.3,杨涤,10/1/2002,清华大学出版社,0,42289
工业控制计算机系统 ,11,,12/1/2011,中国标准出版社,1,75238
工业控制计算机系统 ,11,,12/1/2011,中国标准出版社,2,48665
工业控制计算机系统 ,16.5,,12/1/2011,中国标准出版社,4,71427
面向不确定性决策的杂合粗糙集方法及其应用,30,菅利荣,3/1/2008,科学出版社,66,67817
智能无线传感器网络原理与应用,29.2,吴成东,8/1/2017,科学出版社,25,13869
自动推理Automated ,695.9,Rajeev,12/1/2001,湖南文艺出版社,0,79292
指纹数据代码 ,9.6,,6/1/2010,中国标准出版社,0,31944
工业控制计算机系统 ,11,,11/1/2011,中国标准出版社,1,73818
指纹数据代码 ,7.9,,,,0,16460
云模型与文本挖掘,33.1,代劲,2/1/2013,人民邮电出版社,34,92205
工业控制计算机系统 ,11,,11/1/2011,中国标准出版社,3,68439
精通CFD工程仿真与案例实战——FLUENT ,60.7,李鹏飞,10/1/2011,人民邮电出版社,1646,62913
神经-模糊和软计算,31.6,张智星,6/1/2000,西安交通大学出版社,0,79814
计算机控制技术（第2版）,23.3,王建华,11/1/2009,高等教育出版社,4,48817
高级人工智能（第三版）,86.2,史忠植,2/1/2016,科学出版社,27,10187
基于Verilog ,22.1,解本巨,5/1/2013,清华大学出版社,19,73273
知识发现与智能决策,79,张文宇,1/1/2015,科学出版社,0,96076
Web ,571.3,Ning,12/1/2001,湖南文艺出版社,0,93137
传感器设计与应用实例,27,刘少强,1/1/2008,中国电力出版社,16,48352
模糊控制理论与应用技术,13.4,汤兵勇,9/1/2002,清华大学出版社,0,41328
自动推理Automated ,678.5,Ulrich,12/1/2006,崇文书局（原湖北辞书出版社）,0,77827
商品条码储运包装商品编码与条码表示 ,12.4,,11/1/2008,凤凰出版社,2,91545
无线传感器及元器件：网络、设计与应用,20,Halit,1/1/2008,机械工业出版社,56,11665
智能结构分析的新理论新方法,62.1,秦荣,3/1/2014,科学出版社,16,90357
计算机控制技术,9.6,,,西安电子科技大学出版社,2,89199
计算机控制系统（第二版配光盘）,28.2,李元春,1/1/2009,高等教育出版社,1,20203
过程控制系统及仪表（第二版）,19.8,李亚芬,8/1/2006,大连理工大学出版社,2,22199
人工智能,18.8,,,重庆大学出版社,0,72624
无线传感器网络原理与应用,16.5,李善仓,3/1/2008,机械工业出版社,14,23887
智能电器与MicroLogix控制器,25.3,钱晓龙,8/1/2005,机械工业出版社,0,50508
自动控制原理习题解答及仿真实验,27.7,李国勇,9/1/2012,电子工业出版社,55,15477
实用语义网：RDFS与OWL高效建模(英文版),46.6,阿利芒,2/1/2009,人民邮电出版社,16,23152
智能模式识别方法,18.8,,1/1/2006,华南理工大学出版社,31,89136
算法统治世界——智能经济的隐形秩序 ,47.6,徐恪,11/20/2017,清华大学出版社,334,19092
人工智能:AutoLISP:认知与实践:CAD汉字谐和技术:CQF软件包揭密,23.2,陈启发,5/1/2004,中国电力出版社,0,45128
编程、人工智能与推理用逻辑Logic ,642.7,Miki,12/1/2006,湖南文艺出版社,0,73696
微型计算机控制技术,15.8,曾庆波,5/1/2007,,1,59348
中国科协学会 ,24,中国科学技术协会,4/1/2010,中国科学技术出版社,1,61581
工业控制计算机系统 ,11,,11/1/2011,中国标准出版社,2,53249
三维扫描人体测量方法的一般要求,14.4,,8/1/2009,,17,21099
智能粒子群优化计算——控制方法、协同策略及优化应用,67.6,介婧,9/1/2019,科学出版社,52,47650
监测系统中智能信息处理技术,27.4,于重重,12/1/2013,机械工业出版社,229,1642
人工智能基础,25.7,高济,8/1/2002,高等教育出版社,0,9032
过程控制系统与装置,22.1,,7/1/2003,重庆大学出版社,1,65763
工程控制论(上册)(第三版),118.5,钱学森,2/1/2011,科学出版社,392,46469
自动控制原理(第二版),31,田玉平田玉平,1/1/2011,科学出版社,158,43874
过程自动化及仪表（第二版）（非自动化专业适用）,22.1,俞金寿,7/1/2007,化学工业出版社,91,61321
计算智能技术及其工程应用,26.9,于繁华,6/1/2010,科学出版社,23,94276
自动检测技术（第2版）,12.9,解太林,12/1/2009,高等教育出版社,1,24637
传感器与检测技术基础,16.5,吴松林,8/1/2009,北京理工大学出版社,7,26058
神经模糊控制理论及应用,31.4,李国勇,1/1/2009,电子工业出版社,26,78582
图的控制理论,30.8,徐保根,6/1/2008,科学出版社,11,70350
高光谱影像分析与应用,54.5,余旭初,5/1/2013,科学出版社,60,82997
最优控制理论基础,15,吕显瑞,7/1/2008,科学出版社,64,25622
自动控制原理（非自动化专业）（第3版）,27.2,秦肖臻,12/1/2014,电子工业出版社,16,53256
水下运载器操纵控制及模拟仿真技术,22,马骋,12/1/2009,国防工业出版社,21,66757
神经计算科学：在细胞的水平上模拟脑功能——人工智能之路,37.9,阮晓钢,5/1/2006,国防工业出版社,24,69867
计算机控制技术,26.2,刘庆丰,8/22/2014,科学出版社,12,13981
控制系统数字仿真,18.8,徐家蓓,7/1/2004,北京理工大学出版社,0,81098
控制系统分析与设计方法,17.2,史忠科,,西北工业大学出版社,6,66681
非线性系统主动补偿控制及其应用,18.7,魏伟,7/1/2012,冶金工业出版社,24,15819
图解传感器技术及应用电路,22.3,陈圣林,8/1/2009,中国电力出版社,107,39314
传感器及其应用手册,45.8,孙宝元,4/1/2004,机械工业出版社,0,89186
传感器与检测技术,19.3,俞志根,3/1/2011,科学出版社,1,18995
传感器与检测技术（第3版）,27.7,徐科军,9/1/2011,电子工业出版社,414,11176
满意PID控制设计理论与方法,30,马建伟,8/1/2007,科学出版社,3,92200
ＭＡＴＬＡＢ语言－－演算纸式的科学工程计算语言,17.6,,,中国科学技术大学出版社,0,44027
高分辨率卫星影像处理指南,45.8,关元秀,10/1/2008,科学出版社,65,34866
智能动画的现代方法：理论和实践,75.9,庄越挺,4/1/2008,浙江大学出版社,5,26749
人机工程学,31.4,王龙,1/1/2011,湖南大学出版社,24,89210
神经信息处理LNCS-4233: ,964.1,Irwin,12/1/2006,湖南文艺出版社,0,79498
过程装备控制技术及应用（第二版）,20,王毅,7/1/2007,化学工业出版社,219,3895
多传感器数据融合手册,63.2,霍尔,5/1/2008,电子工业出版社,114,80646
小波分析及其在数字图像处理中的应用,26.9,朱希安,6/1/2012,电子工业出版社,35,41546
过程控制（英文版）,78.2,乙韦恩,1/1/2008,世界图书出版公司,9,36979
工业控制计算机系统 ,11,,11/1/2011,中国标准出版社,0,22345
